,Hotel_Address,lat,lng,City,Country,lat_updated,lon_updated
593,50 Lancaster Gate Westminster Borough London W2 3NA United Kingdom,51.5124496,-0.1795215,London,United Kingdom,51.4893335,-0.144055085
594,50 rue de Richelieu 1st arr 75001 Paris France,48.866242,2.3373169,Paris,France,48.8534951,2.3483915
595,50 rue des Bernardins 5th arr 75005 Paris France,48.8481917,2.3490316,Paris,France,48.8534951,2.3483915
596,51 57 rue de Courcelles 8th arr 75008 Paris France,48.8769204,2.3069132,Paris,France,48.8534951,2.3483915
597,51 Gloucester Terrace Westminster Borough London W2 3DQ United Kingdom,51.5131074,-0.1778707,London,United Kingdom,51.4893335,-0.144055085
598,51 Rue de Malte 11th arr 75011 Paris France,48.8659899,2.3674149,Paris,France,48.8534951,2.3483915
599,51 Rue Lauriston 16th arr 75016 Paris France,48.8699731,2.2909401,Paris,France,48.8534951,2.3483915
600,51 rue Letort 18th arr 75018 Paris France,48.8966167,2.3434843,Paris,France,48.8534951,2.3483915
601,52 54 Upper Richmond Road Wandsworth London SW15 2RN United Kingdom,51.4572991,-0.2055425,London,United Kingdom,51.4893335,-0.144055085
602,52 56 Inverness Terrace Westminster Borough London W2 3LB United Kingdom,51.5123968,-0.186124,London,United Kingdom,51.4893335,-0.144055085
603,52 Chiswell Street City of London London EC1Y 4SD United Kingdom,51.5208155,-0.0915319,London,United Kingdom,51.4893335,-0.144055085
604,52 rue Francois 1er 8th arr 75008 Paris France,48.8691409,2.3031503,Paris,France,48.8534951,2.3483915
605,52 rue Jenner 13th arr 75013 Paris France,48.8364204,2.3603332,Paris,France,48.8534951,2.3483915
606,52 Rue Oradour sur Glane 15th arr 75015 Paris France,48.8303023,2.2842872,Paris,France,48.8534951,2.3483915
607,53 59 Kilburn High Road Maida Vale London Camden London NW6 5SB United Kingdom,51.5366053,-0.1919832,London,United Kingdom,51.4893335,-0.144055085
608,53 61 Southwark Bridge Road Southwark London SE1 9HH United Kingdom,51.5054832,-0.0951196,London,United Kingdom,51.4893335,-0.144055085
609,53 Park Lane Westminster Borough London W1K 1QA United Kingdom,51.5074007,-0.1524593,London,United Kingdom,51.4893335,-0.144055085
610,53 Rue Richard Lenoir 11th arr 75011 Paris France,48.8571207,2.3805581,Paris,France,48.8534951,2.3483915
611,53 Upper Street Islington London N1 0UY United Kingdom,51.5360906,-0.1048176,London,United Kingdom,51.4893335,-0.144055085
612,54 Queens Gate Kensington and Chelsea London SW7 5JW United Kingdom,51.4963008,-0.1796853,London,United Kingdom,51.4893335,-0.144055085
613,54 rue Pierre Charron 8th arr 75008 Paris France,48.8689468,2.3026559,Paris,France,48.8534951,2.3483915
614,54 Rue Saint Louis En L Ile 4th arr 75004 Paris France,48.8520377,2.3557092,Paris,France,48.8534951,2.3483915
615,54 Upper Berkeley Street Westminster Borough London W1H 7QR United Kingdom,51.5152892,-0.160898,London,United Kingdom,51.4893335,-0.144055085
616,54 Uxbridge Road Shepherds Bush Hammersmith and Fulham London W12 8LP United Kingdom,51.5045326,-0.2191174,London,United Kingdom,51.4893335,-0.144055085
617,55 57 Avenue Raymond Poincare 16th arr 75016 Paris France,48.8673099,2.2856528,Paris,France,48.8534951,2.3483915
618,55 61 Westbourne Terrace Westminster Borough London W2 3UY United Kingdom,51.5153672,-0.1783271,London,United Kingdom,51.4893335,-0.144055085
619,55 Bld Rochechouart 9th arr 75009 Paris France,48.8819068,2.3410005,Paris,France,48.8534951,2.3483915
620,55 rue Monge 5th arr 75005 Paris France,48.8447938,2.3524462,Paris,France,48.8534951,2.3483915
621,56 57 Frith Street Westminster Borough London W1D 3JG United Kingdom,51.5140329,-0.1320651,City of Westminster,United Kingdom,51.4973206,-0.137149
622,56 rue de Montorgueil 2nd arr 75002 Paris France,48.8648997,2.3469433,Paris,France,48.8534951,2.3483915
623,57 59 Welbeck Street Westminster Borough London W1G 9BL United Kingdom,51.516843,-0.1495574,London,United Kingdom,51.4893335,-0.144055085
624,58 Shepherds Bush Green Hammersmith and Fulham London W12 8QE United Kingdom,51.5039399,-0.2244232,London,United Kingdom,51.4893335,-0.144055085
625,59 Leinster Square Kensington and Chelsea London W2 4PS United Kingdom,51.5133832,-0.1926617,London,United Kingdom,51.4893335,-0.144055085
626,6 8 Rue Duphot 1st arr 75001 Paris France,48.8680055,2.3260075,Paris,France,48.8534951,2.3483915
627,6 Avenue Fr miet 16th arr 75016 Paris France,48.8566336,2.2852607,Paris,France,48.8534951,2.3483915
628,6 Avenue Montaigne 8th arr 75008 Paris France,48.865467,2.3038811,Paris,France,48.8534951,2.3483915
629,6 Avenue Victor Hugo 16th arr 75116 Paris France,48.8729666,2.2926226,Paris,France,48.8534951,2.3483915
630,6 Boulevard Vincent Auriol 13th arr 75013 Paris France,48.8370334,2.372322,Paris,France,48.8534951,2.3483915
631,6 Frith Street Soho Westminster Borough London W1D 3JA United Kingdom,51.5143447,-0.1318157,London,United Kingdom,51.4893335,-0.144055085
632,6 Hercules Road Lambeth London SE1 7DP United Kingdom,51.4982412,-0.1134715,London,United Kingdom,51.4893335,-0.144055085
633,6 Holywell Lane Hackney London EC2A 3ET United Kingdom,51.5241373,-0.0786983,London,United Kingdom,51.4893335,-0.144055085
634,6 rue Balzac 8th arr 75008 Paris France,48.8732785,2.3004174,Paris,France,48.8534951,2.3483915
635,6 Rue Blaise Desgoffe 6th arr 75006 Paris France,48.8457587,2.3243071,Paris,France,48.8534951,2.3483915
636,6 rue Buffault 9th arr 75009 Paris France,48.8750119,2.3416769,Paris,France,48.8534951,2.3483915
637,6 rue Chauveau Lagarde 8th arr 75008 Paris France,48.8714152,2.3239679,Paris,France,48.8534951,2.3483915
638,6 Rue Constance 18th arr 75018 Paris France,48.8854538,2.3335809,Paris,France,48.8534951,2.3483915
639,6 Rue de l Arcade 8th arr 75008 Paris France,48.870994,2.3235329,Paris,France,48.8534951,2.3483915
640,6 Rue De La Tour 16th arr 75016 Paris France,48.8396395,2.2663056,Paris,France,48.8534951,2.3483915
641,6 rue du General Lanrezac 17th arr 75017 Paris France,48.8759855,2.293938,Paris,France,48.8534951,2.3483915
642,6 rue du Helder 9th arr 75009 Paris France,48.8716017,2.3349768,Paris,France,48.8534951,2.3483915
643,6 rue Gustave Charpentier 17th arr 75017 Paris France,48.8820046,2.2818538,Paris,France,48.8534951,2.3483915
644,6 Rue Lecluse 17th arr 75017 Paris France,48.883631,2.3257643,Paris,France,48.8534951,2.3483915
645,6 Rue Pierre Demours 17th arr 75017 Paris France,48.8797513,2.2919634,Paris,France,48.8534951,2.3483915
646,6 Rue Saint Lambert 15th arr 75015 Paris France,48.8382542,2.2903494,Paris,France,48.8534951,2.3483915
647,6 Rue Saint Placide 6th arr 75006 Paris France,48.8498439,2.3244253,Paris,France,48.8534951,2.3483915
648,6 Via Aristotile Fioravanti Garibaldi Station 20154 Milan Italy,45.488764,9.183057,Milano,Italia,45.4641943,9.1896346
649,6 Waterloo Place Westminster Borough London SW1Y 4AN United Kingdom,51.5076044,-0.132266,London,United Kingdom,51.4893335,-0.144055085
650,60 Hyde Park gate Kensington and Chelsea London SW7 5BB United Kingdom,51.5017224,-0.1846243,London,United Kingdom,51.4893335,-0.144055085
651,60 Pentonville Road Islington London N1 9LA United Kingdom,51.5322508,-0.1095714,London,United Kingdom,51.4893335,-0.144055085
652,60 rue Richer 9th arr 75009 Paris France,48.8741002,2.3426357,Paris,France,48.8534951,2.3483915
653,61 Gloucester Road Kensington and Chelsea London SW7 4PE United Kingdom,51.4956883,-0.1827878,London,United Kingdom,51.4893335,-0.144055085
654,61 Lincoln s Inn Fields Camden London WC2A 3JW United Kingdom,51.5160988,-0.1181749,London,United Kingdom,51.4893335,-0.144055085
655,61 Quai De Grenelle 15th arr 75015 Paris France,48.8500283,2.2834126,Paris,France,48.8534951,2.3483915
656,61 rue de la Voute 12th arr 75012 Paris France,48.8465653,2.4102405,Paris,France,48.8534951,2.3483915
657,62 Rue Des Mathurins 8th arr 75008 Paris France,48.8735135,2.3217457,Paris,France,48.8534951,2.3483915
658,62 Rue Saint Dominique 7th arr 75007 Paris France,48.8599998,2.3087425,Paris,France,48.8534951,2.3483915
659,626 Chiswick High St Chiswick London W4 5RY United Kingdom,51.4924184,-0.2784701,London,United Kingdom,51.4893335,-0.144055085
660,628 Western Avenue London W3 0TA United Kingdom,51.527262,-0.282992,London,United Kingdom,51.4893335,-0.144055085
661,63 rue de Richelieu 2nd arr 75002 Paris France,48.8672474,2.33738,Paris,France,48.8534951,2.3483915
662,64 76 Hendon Way London NW2 2NL United Kingdom,51.5634756,-0.2042758,London,United Kingdom,51.4893335,-0.144055085
663,64 Avenue Marceau 8th arr 75008 Paris France,48.8706373,2.2982095,Paris,France,48.8534951,2.3483915
664,64 Boulevard de Grenelle 15th arr 75015 Paris France,48.850448,2.2928845,Paris,France,48.8534951,2.3483915
665,64 Rue Crozatier 12th arr 75012 Paris France,48.849574,2.3798518,Paris,France,48.8534951,2.3483915
666,64 Rue de l Arbre Sec 1st arr 75001 Paris France,48.8612535,2.3426256,Paris,France,48.8534951,2.3483915
667,65 73 Shaftesbury Avenue Westminster Borough London W1D 6EX United Kingdom,51.5121957,-0.1318384,City of Westminster,United Kingdom,51.4973206,-0.137149
668,65 rue Blanche 9th arr 75009 Paris France,48.8820838,2.3315849,Paris,France,48.8534951,2.3483915
669,65 rue des Saints P res 6th arr 75006 Paris France,48.8534026,2.3299043,Paris,France,48.8534951,2.3483915
670,66 Boulevard Barb s 18th arr 75018 Paris France,48.888539,2.3498459,Paris,France,48.8534951,2.3483915
671,66 Great Queen Street Covent Garden Camden London WC2B 5BX United Kingdom,51.5158643,-0.1200625,London,United Kingdom,51.4893335,-0.144055085
672,66 Knightsbridge Westminster Borough London SW1X 7LA United Kingdom,51.5022081,-0.1599428,London,United Kingdom,51.4893335,-0.144055085
673,67 rue Blanche 9th arr 75009 Paris France,48.8823141,2.3316688,Paris,France,48.8534951,2.3483915
674,68 86 Cromwell Road Kensington Kensington and Chelsea London SW7 5BT United Kingdom,51.4953691,-0.1818966,London,United Kingdom,51.4893335,-0.144055085
675,68 Boulevard De Clichy 18th arr 75018 Paris France,48.8836255,2.3340538,Paris,France,48.8534951,2.3483915
676,68 Regent Street West End Mayfair Westminster Borough London W1B 4DY United Kingdom,51.5100916,-0.1359431,City of Westminster,United Kingdom,51.4973206,-0.137149
677,69 Boulevard Victor 15th arr 75015 Paris France,48.8330649,2.2879617,Paris,France,48.8534951,2.3483915
678,69 Vincent Square Westminster Borough London SW1P 2PA United Kingdom,51.4942654,-0.1366026,London,United Kingdom,51.4893335,-0.144055085
679,7 11 Queensberry Place Kensington and Chelsea London SW7 2DL United Kingdom,51.4948416,-0.1772056,London,United Kingdom,51.4893335,-0.144055085
680,7 11 Rue Saint Benoit 6th arr 75006 Paris France,48.8550298,2.3332104,Paris,France,48.8534951,2.3483915
681,7 8 Park Place Westminster Borough London SW1A 1LP United Kingdom,51.5061587,-0.1402803,London,United Kingdom,51.4893335,-0.144055085
682,7 9 Copthall Avenue City of London London EC2R 7NJ United Kingdom,51.5160484,-0.0880181,City of London,United Kingdom,51.5156177,-0.0919983
683,7 9 High Street Kensington Kensington and Chelsea London W8 5NP United Kingdom,51.5021027,-0.187901,London,United Kingdom,51.4893335,-0.144055085
684,7 9 rue du Conservatoire 9th arr 75009 Paris France,48.8732788,2.3466576,Paris,France,48.8534951,2.3483915
685,7 9 Rue Pierre Chausson 10th arr 75010 Paris France,48.8708419,2.3605864,Paris,France,48.8534951,2.3483915
686,7 Boulevard Bourdon 4th arr 75004 Paris France,48.8482842,2.3657251,Paris,France,48.8534951,2.3483915
687,7 Gracechurch Street City of London London EC3V 0DR United Kingdom,51.5127964,-0.0847973,City of London,United Kingdom,51.5156177,-0.0919983
688,7 Montague Street Bloomsbury Camden London WC1B 5BP United Kingdom,51.5196913,-0.1254243,London,United Kingdom,51.4893335,-0.144055085
689,7 Pepys Street City of London London EC3N 4AF United Kingdom,51.5108412,-0.0780581,City of London,United Kingdom,51.5156177,-0.0919983
690,7 rue Casimir Delavigne 6th arr 75006 Paris France,48.8501522,2.3392782,Paris,France,48.8534951,2.3483915
691,7 rue Cl ment Marot 8th arr 75008 Paris France,48.8671391,2.3038447,Paris,France,48.8534951,2.3483915
692,7 rue d Argenson 8th arr 75008 Paris France,48.8746066,2.3167195,Paris,France,48.8534951,2.3483915
693,7 rue de Berri 8th arr 75008 Paris France,48.8723438,2.3033378,Paris,France,48.8534951,2.3483915
694,7 Rue De L h tel Colbert 5th arr 75005 Paris France,48.8515198,2.3486511,Paris,France,48.8534951,2.3483915
695,7 Rue des Petits H tels 10th arr 75010 Paris France,48.8772493,2.3543043,Paris,France,48.8534951,2.3483915
696,7 Rue Du Bourg L abb 3rd arr 75003 Paris France,48.863828,2.3519345,Paris,France,48.8534951,2.3483915
697,7 rue du G n ral de Larminat 15th arr 75015 Paris France,48.8503276,2.2982022,Paris,France,48.8534951,2.3483915
698,7 Rue Magellan 8th arr 75008 Paris France,48.8701887,2.2997281,Paris,France,48.8534951,2.3483915
699,7 Rue Paul Albert 18th arr 75018 Paris France,48.886687,2.3449332,Paris,France,48.8534951,2.3483915
700,7 Rue Rennequin 17th arr 75017 Paris France,48.8808779,2.2989756,Paris,France,48.8534951,2.3483915
701,7 Western Gateway Royal Victoria Dock Newham London E16 1AA United Kingdom,51.5077198,0.0229805,London,United Kingdom,51.4893335,-0.144055085
702,70 avenue des Champs Elysees 8th arr 75008 Paris France,48.8711365,2.3050482,Paris,France,48.8534951,2.3483915
703,71 79 Southwark Street Southwark London SE1 0JA United Kingdom,51.5052587,-0.099176,London,United Kingdom,51.4893335,-0.144055085
704,71 Rue de Charonne 11th arr 75011 Paris France,48.8536854,2.3805796,Paris,France,48.8534951,2.3483915
705,71 Vincent Square Westminster Borough London SW1P 2PA United Kingdom,51.4944319,-0.1363756,London,United Kingdom,51.4893335,-0.144055085
706,74 rue Amelot 11th arr 75011 Paris France,48.8605219,2.3680239,Paris,France,48.8534951,2.3483915
707,75 Gower Street Camden London WC1E 6HJ United Kingdom,51.5220522,-0.132414,London,United Kingdom,51.4893335,-0.144055085
708,78 82 Westbourne Terrace Westminster Borough London W2 6QA United Kingdom,51.5157316,-0.1802179,London,United Kingdom,51.4893335,-0.144055085
709,78 84 Sussex Gardens Westminster Borough London W2 1UH United Kingdom,51.5166887,-0.1706147,London,United Kingdom,51.4893335,-0.144055085
710,78 Bis Avenue Marceau 8th arr 75008 Paris France,48.8719212,2.2971404,Paris,France,48.8534951,2.3483915
711,78 Rue Blomet 15th arr 75015 Paris France,48.8416787,2.3022862,Paris,France,48.8534951,2.3483915
712,79 81 avenue du Maine 14th arr 75014 Paris France,48.8382916,2.3230188,Paris,France,48.8534951,2.3483915
713,79 rue Saint Dominique 7th arr 75007 Paris France,48.8595985,2.3088076,Paris,France,48.8534951,2.3483915
714,8 10 Queensberry Place Kensington and Chelsea London SW7 2EA United Kingdom,51.4947754,-0.177789,London,United Kingdom,51.4893335,-0.144055085
715,8 10 Rue F licien David 16th arr 75016 Paris France,48.8506499,2.2750873,Paris,France,48.8534951,2.3483915
716,8 12 Manchester Street Westminster Borough London W1U 4DG United Kingdom,51.5188,-0.153839,London,United Kingdom,51.4893335,-0.144055085
717,8 14 Talbot Sq Paddington Westminster Borough London W2 1TS United Kingdom,51.5151149,-0.1743857,London,United Kingdom,51.4893335,-0.144055085
718,8 18 London Bridge St Southwark London SE1 9SG United Kingdom,51.5052188,-0.088166,London,United Kingdom,51.4893335,-0.144055085
719,8 Avenue Rapp 7th arr 75007 Paris France,48.8605031,2.3006606,Paris,France,48.8534951,2.3483915
720,8 Balderton Street Brown Hart Gardens Westminster Borough London W1K 6TF United Kingdom,51.513055,-0.152257,London,United Kingdom,51.4893335,-0.144055085
721,8 bis Avenue de la Soeur Rosalie 13th arr 75013 Paris France,48.8321231,2.3536172,Paris,France,48.8534951,2.3483915
722,8 Boulevard Beaumarchais 11th arr 75011 Paris France,48.8546989,2.3691899,Paris,France,48.8534951,2.3483915
723,8 Northumberland Avenue Westminster Borough London WC2N 5BY United Kingdom,51.506935,-0.126012,London,United Kingdom,51.4893335,-0.144055085
724,8 Pembridge Garden Kensington and Chelsea London W2 4DU United Kingdom,51.5095259,-0.1967234,London,United Kingdom,51.4893335,-0.144055085
725,8 Place Marguerite de Navarre 1st arr 75001 Paris France,48.8607299,2.3465326,Paris,France,48.8534951,2.3483915
726,8 Rue Cambon 1st arr 75001 Paris France,48.8668228,2.3257729,Paris,France,48.8534951,2.3483915
727,8 rue Chambiges 8th arr 75008 Paris France,48.8668048,2.3039465,Paris,France,48.8534951,2.3483915
728,8 rue d Anjou 8th arr 75008 Paris France,48.8698184,2.3208729,Paris,France,48.8534951,2.3483915
729,8 Rue De Bellechasse 7th arr 75007 Paris France,48.8597024,2.3239701,Paris,France,48.8534951,2.3483915
730,8 rue de Verneuil 7th arr 75007 Paris France,48.8573706,2.3314669,Paris,France,48.8534951,2.3483915
731,8 rue Fr d ric Bastiat 8th arr 75008 Paris France,48.8728492,2.3073663,Paris,France,48.8534951,2.3483915
732,8 Rue Francois 1Er 8th arr 75008 Paris France,48.8657687,2.3090386,Paris,France,48.8534951,2.3483915
733,8 Rue Jean Goujon 8th arr 75008 Paris France,48.866676,2.3089908,Paris,France,48.8534951,2.3483915
734,8 rue Laferriere 9th arr 75009 Paris France,48.8785454,2.3384866,Paris,France,48.8534951,2.3483915
735,80 86 Belgrave Road Westminster Borough London SW1V 2BJ United Kingdom,51.4901051,-0.1381355,London,United Kingdom,51.4893335,-0.144055085
736,81 103 Euston Street Camden London NW1 2EZ United Kingdom,51.5265353,-0.1361682,London,United Kingdom,51.4893335,-0.144055085
737,81 boulevard Gouvion Saint Cyr 17th arr 75017 Paris France,48.8794646,2.2849548,Paris,France,48.8534951,2.3483915
738,81 Great Eastern Street Islington London EC2A 3HU United Kingdom,51.5255136,-0.082927,London,United Kingdom,51.4893335,-0.144055085
739,81 Jermyn Street Westminster Borough London SW1Y 6JF United Kingdom,51.5077459,-0.1378733,London,United Kingdom,51.4893335,-0.144055085
